,candidate_id,candidate_name,candidate,party,state,district,incumbent_challenge,committee_id,committee_name,total,advertise,poll,research,fundraise,pay,materials,consulting,event,mail,travel,smedia,radio,television,website,newspaper
1262,H8TX07173,"ZIEGLER, EDWARD RAY",Ziegler,REP,TX,7,C,C00664045,ZIEGLER FOR CONGRESS COMMITTEE,36099.33,9249.83,NA,1500,NA,NA,NA,NA,NA,15000,NA,NA,NA,NA,NA,NA
1263,H8TX08080,"DAVID, STEVEN",David,DEM,TX,8,C,C00648964,STEVEN DAVID FOR CONGRESS,31164.24,589.3,NA,NA,1375,NA,NA,NA,NA,NA,NA,299.51,NA,NA,NA,NA
1264,H8TX08098,"CANTU, JAMES",Cantu,REP,TX,8,C,C00649814,JAMES CANTU FOR CONGRESS,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,H8TX08106,"PRUITT, AUTRY",Pruitt,REP,TX,21,O,C00657726,AUTRY FOR TEXAS,12829.7,NA,NA,NA,NA,NA,NA,6821.05,NA,NA,NA,NA,NA,NA,NA,NA
1266,H8TX09138,"ROGERS, LAKESHA DONYEIL",Rogers,IND,TX,9,C,C00672170,KESHA ROGERS 2018,60876.49,11310.97,NA,NA,NA,NA,NA,NA,2050.9,NA,5895.67,NA,NA,NA,NA,NA
1267,H8TX09146,"HERNANDEZ, BENJAMIN",Hernandez,IND,TX,9,C,C00671149,BENJAMIN FOR CONGRESS,16514.14,1072.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.44,NA
1268,H8TX10086,"STONE, RYAN HENRY",Stone,DEM,TX,10,C,C00637124,COMMITTEE TO ELECT RYAN STONE,14788.5,713.58,NA,NA,NA,NA,NA,11250.14,NA,NA,NA,NA,NA,NA,NA,NA
1269,H8TX10094,"DEGROW, RICHIE",Degrow,DEM,TX,10,C,C00652669,RICHIE DEGROW FOR CONGRESS,5486.94,NA,NA,NA,NA,NA,NA,NA,124.95,NA,NA,NA,NA,NA,216.5,NA
1270,H8TX10102,"WALKER, TAMI LEANE",Walker,DEM,TX,10,C,C00661025,TAMI WALKER FOR CONGRESS,40607.5,NA,NA,NA,3020,NA,2785,NA,227,NA,NA,NA,NA,NA,NA,NA
1271,H8TX10110,"SIEGEL, MICHAEL",Siegel,DEM,TX,10,C,C00662668,MIKE SIEGEL FOR CONGRESS,474055.08,70832.25,NA,59.47,12126.56,7780.35,7580.05,76018.72,5305.34,25358.06,984.26,NA,NA,NA,3601.87,NA
1272,H8TX10136,"NELSON, KEVIN",Nelson,DEM,TX,10,C,C00668145,KEVIN NELSON FOR CONGRESS,9138.31,509.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.8,NA
1273,H8TX11092,"CASAS, MASON",Casas,DEM,TX,11,C,C00636290,CASAS FOR THE 11TH,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,H8TX11100,"LEEDER, VIRGINIA LOUISE",Leeder,DEM,TX,21,C,C00649210,JENNIE LOU LEEDER FOR UNITED STATES CONGRESS,80541.85,6429.48,NA,NA,7000,15075,NA,12700,585.66,NA,2645.01,1385.52,2060,NA,150,NA
1275,H8TX11134,"MYERS, THOMAS PAUL",Myers,REP,TX,11,C,C00662627,MYERS FOR CONGRESS 2018,2368.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,H8TX12074,"ADIA, VANESSA MICHELLE",Adia,DEM,TX,12,C,C00635797,VANESSA FOR CONGRESS,187096.45,41092.01,NA,300,2497.8,NA,NA,NA,1205,NA,8686.17,NA,NA,NA,NA,NA
1277,H8TX13163,"SAGAN, GREGORY T. MR.",Sagan,DEM,TX,13,C,C00649392,GREG SAGAN FOR CONGRESS,35757.57,3723.45,NA,NA,775.27,NA,NA,NA,882.98,NA,199.9,NA,2176.45,NA,NA,347
1278,H8TX14120,"BELL, ADRIENNE",Bell,DEM,TX,14,C,C00639872,ADRIENNE BELL 2018,194260.89,20474.8,NA,NA,11525,61694.54,NA,39951.26,350,4843.47,1025.18,NA,NA,NA,NA,NA
1279,H8TX14153,"SARGENT, WILLIAM KEDZIE",Sargent,REP,TX,14,C,C00655720,"BILL ""SARGE"" SARGENT FOR CONGRESS",29508.5,971.53,NA,NA,NA,NA,NA,NA,770,4524.23,NA,NA,NA,105.53,119.5,725
1280,H8TX16083,"FENENBOCK, DORI",Fenenbock,DEM,TX,16,O,C00640763,DORI FOR CONGRESS,1633947.46,31039.49,NA,5000,28000,447096.18,110010.28,223240,9427.47,1453.15,13208.22,NA,NA,505.04,5000,336
1281,H8TX16091,"GARCIA, ENRIQUE MR.",Garcia,DEM,TX,16,O,C00652404,ENRIQUE GARCIA FOR CONGRESS COMMITTEE,234275.31,54747.5,NA,NA,2606.74,NA,17785.35,7000,NA,NA,NA,18183.05,NA,NA,NA,NA
1282,H8TX16109,"ESCOBAR, VERONICA",Escobar,DEM,TX,16,I,C00653923,VERONICA ESCOBAR FOR CONGRESS,1440849.59,34933.28,55700,4411.8,44281.15,436611.02,NA,87855.45,7411.73,27219.98,32407.43,NA,NA,NA,20456.43,NA
1283,H8TX16117,"CARRILLO, JOHN RENE",Carrillo,DEM,TX,16,O,C00655100,COMMITTEE TO ELECT JOHN CARRILLO,3220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,H8TX16133,"SEEBERGER, RICK",Seeberger,REC,TX,16,O,C00662379,SEEBERGER FOR CONGRESS,44807.49,2253,NA,NA,264,NA,NA,NA,264,148.4,166.55,NA,NA,NA,NA,NA
1285,H8TX16141,"CHAVEZ, NORMA PRISCILLA MS.",Chavez,DEM,TX,16,O,C00663443,NORMA FOR CONGRESSWOMAN 16,14062.1,990,NA,NA,NA,NA,NA,NA,NA,7165.15,300,2700,510,NA,NA,NA
1286,H8TX16166,"WILLIAMS, SAMUEL LEE JR",Williams,IND,TX,16,C,C00679720,SAMUEL LEE WILLIAMS JR,4863.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA
1287,H8TX17131,"MANTEY, DALE S",Mantey,DEM,TX,17,C,C00648105,DALE FOR TEXAS,14039.21,3306.14,NA,NA,NA,NA,NA,NA,NA,378,NA,NA,NA,NA,NA,NA
1288,H8TX17149,"KENNEDY, RICHARD",Kennedy,DEM,TX,17,C,C00654640,RICK KENNEDY FOR CONGRESS,125694.86,7964.01,5046.66,NA,295.52,NA,NA,NA,NA,17464.23,NA,NA,NA,6003.25,438.45,1506.42
1289,H8TX18196,"SPENCER, LUKE",Spencer,LIB,TX,18,C,C00682286,LUKE SPENCER CAMPAIGN,6267.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,H8TX19103,"EPSTEIN, DANIEL JACOB",Epstein,DEM,TX,19,C,C00636399,DAN EPSTEIN FOR WEST TEXAS,41358.8,1891.9,NA,NA,11284.89,NA,NA,16646,NA,146.25,2855.62,NA,NA,NA,457.42,NA
1291,H8TX19111,"LEVARIO, MIGUEL ANTONIO MR. PHD",Levario,DEM,TX,19,C,C00638353,MIGUEL LEVARIO FOR CONGRESS,89303.89,11547.29,NA,NA,NA,NA,1363.14,386.17,NA,2231.31,NA,129.15,NA,NA,NA,NA
1292,H8TX21141,"MELTON, RIXI",Melton,DEM,TX,21,O,C00634782,RIXI FOR CONGRESS,4228.63,NA,NA,NA,NA,NA,NA,NA,11.37,NA,605.5,NA,NA,NA,NA,NA
1293,H8TX21158,"CROWE, DERRICK CHAD MR.",Crowe,DEM,TX,21,O,C00636613,DERRICK CROWE FOR CONGRESS COMMITTEE,172252.6,8074.61,NA,NA,12555,59518.92,4544.05,7600,3676.08,500,521.8,NA,NA,NA,2919.55,NA
1294,H8TX21166,"MCFADDEN, ELLIOTT JAMES",Mcfadden,DEM,TX,21,O,C00636720,MCFADDEN FOR CONGRESS COMMITTEE,107804.93,19201.43,1500,NA,4145.16,NA,NA,2650,2725.88,4.12,NA,4334.95,NA,NA,NA,NA
1295,H8TX21174,"PERRI, CHRISTOPHER MICHAEL",Perri,DEM,TX,25,C,C00637876,CHRIS PERRI FOR CONGRESS,228796.58,8933.74,NA,NA,7540,26299.5,NA,30561.49,1052.16,81892.52,NA,NA,NA,NA,2900,725
1296,H8TX21182,"WILSON, MARY E",Wilson,DEM,TX,21,O,C00640474,ELECT MARY WILSON FOR CONGRESS COMMITTEE,109882.45,NA,NA,NA,1233.4,17401.72,4290.5,1000,1421.36,27263.1,NA,NA,NA,NA,115,NA
1297,H8TX21190,"KOPSER, JOSEPH",Kopser,DEM,TX,21,O,C00641191,KOPSER FOR CONGRESS,3726087.62,9748.75,120960.65,97632.69,47029.34,1119758.71,40348.21,806420.22,19234.52,12159.25,39263.22,NA,NA,NA,3820.5,NA
1298,H8TX21216,"ISAAC, JASON",Isaac,REP,TX,21,O,C00660274,ISAAC FOR TEXAS,259075.81,NA,NA,NA,NA,NA,NA,142262.13,-30,868.52,1868.73,NA,NA,NA,NA,NA
1299,H8TX21224,"NARVAIZ, SUSAN",Narvaiz,REP,TX,21,O,C00660761,TEXANS FOR SUSAN NARVAIZ,67416.83,1890,NA,NA,NA,NA,NA,4036,0,NA,NA,NA,640,NA,NA,NA
1300,H8TX21240,"TEMPLE, SAMUEL",Temple,REP,TX,21,O,C00661033,FRIENDS OF SAMUEL TEMPLE,14009.18,6117.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,H8TX21257,"NEGLEY, WILLIAM W.",Negley,REP,TX,21,O,C00661223,NEGLEY FOR CONGRESS,441613.93,16222.38,NA,NA,18970.74,NA,NA,134024.4,NA,86126.59,NA,NA,NA,NA,NA,NA
1302,H8TX21265,"ANDARZA, IVAN ARTURO",Andarza,REP,TX,21,O,C00661736,ANDARZA FOR CONGRESS,8671.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,H8TX21273,"STOVALL, ROBERT",Stovall,REP,TX,21,O,C00661835,ROBERT STOVALL FOR CONGRESS,157151.95,8000,NA,14121,7500,11247.85,NA,23783.74,NA,36994.95,453.17,NA,NA,8000,NA,NA
1304,H8TX21281,"KRAUSE, RYAN PATRICK",Krause,REP,TX,21,O,C00662841,RYAN KRAUSE FOR CONGRESS CAMPAIGN COMMITTEE,29141.13,1000,NA,NA,NA,NA,445.11,NA,1422.92,NA,3964.1,NA,1000,NA,700,NA
1305,H8TX21299,"HAGEN, FOSTER",Hagen,REP,TX,21,O,C00662536,"FOSTER HAGEN FOR U.S. CONGRESS, INC.",13653.01,NA,NA,NA,NA,NA,NA,9800,NA,NA,728.01,NA,NA,NA,NA,NA
1306,H8TX21307,"ROY, CHIP",Roy,REP,TX,21,I,C00662767,CHIP ROY FOR CONGRESS,1768058.08,NA,NA,92600,NA,NA,1163.69,443215.58,NA,529.96,42233.05,NA,NA,NA,NA,NA
1307,H8TX21315,"SARVER, JENIFER",Sarver,REP,TX,21,O,C00662817,SARVER FOR TEXAS,206516.33,10544.79,NA,NA,26859.38,NA,NA,NA,5016.39,36885.28,NA,NA,NA,NA,2100,NA
1308,H8TX21323,"POTEET, ALONZO MARCUS MR. III",Poteet,REP,TX,21,O,C00664680,POTEET FOR CONGRESS,49811.99,19530.1,NA,NA,NA,NA,205.68,NA,747.52,40.24,378.49,NA,850,NA,NA,NA
1309,H8TX21331,"GARZA, MAURO EVERETT MR.",Garza,REP,TX,21,O,C00663435,COMMITTEE TO ELECT MAURO GARZA FOR US CONGRESS,118611.83,39164,NA,NA,NA,NA,NA,10000,2206.95,1900,NA,NA,13664,NA,NA,NA
1310,H8TX21349,"WARDLAW, PEGGY",Wardlaw,REP,TX,21,O,C00663856,PEGGY WARDLAW CONGRESSIONAL CAMPAIGN,11522.54,6303.9,NA,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1311,H8TX22206,"PLUMMER, LETITIA",Plummer,DEM,TX,22,C,C00639898,LETITIA PLUMMER 2018,126963.42,10321.51,NA,NA,NA,NA,NA,81467.72,NA,NA,NA,NA,NA,NA,NA,NA
1312,H8TX22230,"ZMRHAL, ERIC",Zmrhal,REP,TX,22,C,C00654632,ERIC ZMRHAL FOR CONGRESS,21720.36,11040,NA,NA,NA,NA,388.35,NA,1815.97,NA,291.9,NA,5015,NA,303.97,5625
1313,H8TX22248,"GREEN, JAMES",Green,REP,TX,22,C,C00665893,GREEN FOR CONGRESS - TX22,9345.64,1536,NA,NA,NA,NA,718.46,NA,NA,NA,NA,NA,493,NA,1052.58,550
1314,H8TX22255,"NGUYEN, DANNY QUOC MR. CCIM",Nguyen,REP,TX,22,C,C00659110,DANNY NGUYEN FOR CONGRESS,158768.53,9220,NA,NA,NA,NA,NA,9328.23,3940.73,32750,NA,12578.23,2637.5,1800,196,3142.5
1315,H8TX22263,"BROWN II, STEPHEN KEITH",Brown Ii,DEM,TX,22,C,C00661579,FRIENDS OF STEVE BROWN,51967,225,NA,NA,NA,NA,NA,13175.87,295,NA,241.43,3138.92,225,NA,NA,NA
1316,H8TX22297,"SWENY, SARA KELLEN MRS.",Sweny,IND,TX,22,C,C00671131,KELLEN FOR CONGRESS,9632.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.44,NA
1317,H8TX22313,"KULKARNI, SRI PRESTON",Kulkarni,DEM,TX,22,C,C00662874,SRI FOR CONGRESS,1607626.57,505679.64,NA,11800.48,5700,239569.92,NA,30621.83,1846.25,134735.98,7027.1,NA,5500,145014.66,1906.94,NA
1318,H8TX23113,"ARREDONDO-LYNCH, ALMA D.D.S",Arredondo-Lynch,REP,TX,23,C,C00652156,DR ALMA 4 CONGRESS 23,33898.6,8897.25,NA,NA,NA,NA,NA,NA,705.36,150,NA,NA,8662.25,NA,3000,NA
1319,H8TX23121,"JONES, GINA ORTIZ",Jones,DEM,TX,23,C,C00652297,GINA ORTIZ JONES FOR CONGRESS,6499860.08,NA,NA,56552.51,81820.75,972468.54,161378.43,4980038.93,6614.69,1500,45195.79,NA,NA,NA,9500,NA
1320,H8TX23139,"TREVINO, RICARDO JOSE JR",Trevino,DEM,TX,23,C,C00653915,FRIENDS OF RICK TREVINO,33868.94,248,NA,NA,NA,NA,NA,NA,75.92,NA,NA,NA,248,NA,2550,NA
1321,H8TX23147,"HULINGS, JAY",Hulings,DEM,TX,23,C,C00654277,JAY FOR TEXAS,682750.66,504707,33200,1500,11000,117307.1,NA,112916.59,6075.21,5866.5,46233.19,NA,22214,226227,5000,NA
1322,H8TX23154,"CANALES, JUDITH ANN",Canales,DEM,TX,23,C,C00655480,JUDY CANALES FOR TEXAS,34737.22,NA,NA,NA,15491.82,NA,NA,15491.82,NA,NA,NA,NA,NA,NA,NA,NA
1323,H8TX23162,"VILLESCAZ, ANGELA",Villescaz,DEM,TX,23,C,C00664656,FRIENDS OF ANGELA VILLESCAZ,3775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1324,H8TX23170,"HILDT, ROBERT TRAVIS",Hildt,GRE,TX,23,C,C00679761,HILDT4CONGRESS CAMPAIGN,18046.02,7360.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10186,NA
1325,H8TX24103,"ALLEN, EDWARD",Allen,DEM,TX,24,C,C00647859,TODD ALLEN FOR CONGRESS COMMITTEE,16244.76,200.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.39,NA
1326,H8TX24111,"BIGGAN, JOHN DR.",Biggan,DEM,TX,24,NA,C00656975,BIGGAN FOR TEXAS,92380.55,1400,NA,NA,NA,13689.43,NA,NA,579.64,NA,1735.4,NA,NA,NA,NA,NA
1327,H8TX25134,"PANDA, CHETAN",Panda,DEM,TX,25,C,C00649186,COMMITTEE TO ELECT CHETAN PANDA,106779.53,232.77,NA,NA,900,NA,NA,52210.5,263.49,NA,257.98,5095.8,NA,NA,NA,NA
1328,H8TX25142,"HANSEN, EDWARD WESTERGAARD",Hansen,DEM,TX,25,C,C00661355,WEST FOR TEXAS,55857.2,16302.69,NA,NA,NA,NA,54.13,13467.21,500,515,NA,NA,NA,NA,2515.17,NA
1329,H8TX25159,"OLIVER, JULIE LYNN",Oliver,DEM,TX,25,NA,C00661769,JULIE FOR TEXAS 25,632906.66,30693.16,4000,NA,22727.59,7525.67,21927.9,29277,7401.96,25090.08,3969.73,NA,NA,NA,3164.64,NA
1330,H8TX26074,"BERSHAD, IRA MR.",Bershad,DEM,TX,26,C,C00639609,IRA BERSHAD FOR CONGRESS,3833.15,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1331,H8TX26082,"FISHER, WILLIAM CARL",Fisher,DEM,TX,24,C,C00640896,WILL FISHER FOR CONGRESS,82204.94,6475.16,506.92,NA,3204.27,NA,3855.87,12907.97,5992.65,NA,979.92,2988.78,NA,NA,NA,NA
1332,H8TX26090,"BIRKENSTOCK, VERONICA",Birkenstock,REP,TX,26,C,C00640953,VERONICA BIRKENSTOCK FOR CONGRESS,189023.17,NA,NA,NA,NA,NA,NA,38185.83,NA,245,5228.91,NA,NA,NA,NA,NA
1333,H8TX26124,"FAGAN, LINSEY",Fagan,DEM,TX,26,C,C00635870,LINSEY FAGAN FOR TEXAS,92788.81,6463.85,NA,NA,3208.64,8205,-1491.37,35126.98,2392.32,NA,3591.09,NA,NA,NA,-53.91,NA
1334,H8TX27049,"CLOUD, MICHAEL",Cloud,REP,TX,27,I,C00655332,CLOUD FOR CONGRESS,750024.27,260383.52,NA,NA,47904.39,NA,1092.29,194943.33,11390.68,996.24,8464.95,2043.75,35231,41126.55,2861.5,10.65
1335,H8TX27056,"HOLGUIN, ERIC",Holguin,DEM,TX,27,O,C00641340,ERIC FOR US,186909.23,14500.17,NA,NA,4860.74,41088.51,NA,29267,NA,358.34,515.21,3992.17,500,5019,76.86,NA
1336,H8TX27072,"BRUUN, BECH",Bruun,REP,TX,27,O,C00663161,BECH BRUUN FOR CONGRESS,660890.96,107685.15,1500,7339.3,46770.26,NA,NA,305457.09,2043.82,59566.97,NA,NA,NA,NA,3000,NA
1337,H8TX27122,"WESTERGREN, MICHAEL J",Westergren,DEM,TX,27,O,C00679779,MIKE WESTERGREN FOR CONGRESS,12860.1,2927.3,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927.3
1338,H8TX27130,"PEREZ, MARTY",Perez,REP,TX,27,O,C00680942,DR MARTY PEREZ CAMPAIGN FOR CONGRESS 27TH DISTRICT,151766.19,119802.5,NA,NA,3399.69,NA,NA,3770,459.6,NA,NA,NA,625,86684.25,NA,NA
1339,H8TX27155,"CUTRIGHT, JUDITH LYNN",Cutright,IND,TX,27,O,C00680348,CUTRIGHT FOR CONGRESS,3725.08,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,NA,NA,NA
1340,H8TX29045,"MORALES, HECTOR ADRIAN MR.",Morales,DEM,TX,29,O,C00636936,HECTOR MORALES FOR CONGRESS,10085.85,NA,NA,NA,NA,NA,NA,4602.65,NA,NA,NA,NA,NA,NA,NA,NA
1341,H8TX29052,"GARCIA, SYLVIA R",Garcia,DEM,TX,29,I,C00660555,SYLVIA GARCIA FOR CONGRESS,1111163.14,NA,24356.44,3600,47488.97,88897.56,NA,374797.66,21754.72,NA,7134.35,NA,NA,NA,13850,NA
1342,H8TX29060,"VALENCIA, PEDRO",Valencia,DEM,TX,29,O,C00660688,VALENCIA FOR CONGRESS COMMITTEE,5163.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1343,H8TX29078,"GARCIA, ROEL",Garcia,DEM,TX,29,O,C00661256,ROEL GARCIA FOR CONGRESS,44253.53,NA,NA,NA,1000,NA,2665.66,NA,384.86,14890.65,NA,NA,NA,NA,650,NA
1344,H8TX29086,"JAVED, MUHAMMAD TAHIR",Javed,DEM,TX,29,O,C00662544,JAVED FOR CONGRESS,2837729,77038.44,NA,30250,2915.37,225555.55,NA,NA,2900,137717.67,18913.47,NA,NA,NA,NA,NA
1345,H8TX29094,"ARONOFF, PHILLIP ARNOLD",Aronoff,REP,TX,29,O,C00662973,ARONOFF FOR CONGRESS,105026.91,10027.3,NA,NA,NA,NA,NA,29811.11,NA,23520.2,NA,7303.23,600,500,NA,NA
1346,H8TX29102,"MONTIEL, CARMEN",Montiel,REP,TX,29,O,C00663864,CARMEN FOR CONGRESS,36073.07,NA,NA,NA,NA,NA,NA,372,280,12847.56,NA,NA,NA,NA,400,NA
1347,H8TX29110,"ZOUBOULIKOS-BLANCO, JAIMY ANNETTE",Zouboulikos-Blanco,REP,TX,29,O,C00664581,JAIMY Z. BLANCO FOR CONGRESS CAMPAIGN,23452.42,940.1,NA,NA,NA,NA,NA,4500,NA,NA,NA,NA,250,NA,53,NA
1348,H8TX29128,"REYES, AUGUSTINE H",Reyes,DEM,TX,29,O,C00666834,AUGUSTINE REYES FOR CONGRESS,18388.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1349,H8TX31033,"MANN, CHRISTINE EADY",Mann,DEM,TX,31,C,C00638346,CHRISTINE4CONGRESS,99392.07,2201,3650,NA,2018.49,15600,3115.7,3125,2879.13,5311.73,NA,177.35,NA,NA,NA,NA
1350,H8TX31041,"LESTER, RICHARD KENT",Lester,DEM,TX,31,C,C00646471,KENT LESTER FOR CONGRESS,205944.24,NA,NA,NA,NA,NA,NA,120725.44,NA,NA,NA,NA,NA,NA,NA,NA
1351,H8TX32072,"MARSHALL, RONALD WILLIAM",Marshall,DEM,TX,32,C,C00635375,RON MARSHALL CAMPAIGN,3283.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1352,H8TX32098,"ALLRED, COLIN",Allred,DEM,TX,32,I,C00637868,COLIN ALLRED FOR CONGRESS,6279210.62,7826584.61,90800,18500,233247.74,864397.41,NA,402309.76,12057.82,256813.86,46683.91,NA,NA,3756600.27,168,NA
1353,H8TX32106,"MEIER, EDWARD",Meier,DEM,TX,32,C,C00639278,ED MEIER FOR CONGRESS,1016458.05,4278.23,NA,39653.68,NA,194353.5,NA,8750,1655.87,39088.12,2238.76,NA,NA,NA,17952.2,NA
1354,H8TX32114,"MATERNOWSKI, TODD",Maternowski,DEM,TX,32,C,C00639757,TODD FOR TEXAS,3569.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA
1355,H8TX32122,"RODRIGUEZ, GEORGE",Rodriguez,DEM,TX,32,C,C00639963,GEORGE RODRIGUEZ FOR CONGRESS,133398.07,9868.96,NA,NA,25859.38,NA,638.68,41879.75,827.5,NA,800.66,NA,NA,5000,6008.24,NA
1356,H8TX32148,"SALERNO, LILLIAN",Salerno,DEM,TX,32,C,C00656090,SALERNO FOR CONGRESS,822004.44,118.83,NA,47749.48,26409.95,285384.19,118201.99,262078.79,1897.87,6.65,5875.2,NA,NA,NA,NA,NA
1357,H8TX32163,"SHIPP, BRETT R.",Shipp,DEM,TX,32,C,C00662643,SHIPP FOR CONGRESS,134238.98,NA,NA,9000,4700,NA,NA,11515.63,NA,5230.97,22.5,NA,NA,NA,9405.67,NA
1358,H8TX33021,"BILLUPS, WILLIE KAILAWN",Billups,REP,TX,33,C,C00663179,BILLUPS FOR CONGRESS,57650.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,NA
1359,H8TX35018,"ALEXANDER, SHERRILL KENNETH",Alexander,REP,TX,35,C,C00656397,FRIENDS OF SK ALEXANDER,16699.92,NA,NA,NA,NA,NA,NA,8578.5,NA,62.88,1094.83,320,NA,NA,NA,NA
1360,H8TX35026,"SMALLING, DAVID",Smalling,REP,TX,35,C,C00658849,FRIENDS OF DAVID SMALLING,45135.96,4696.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA
1361,H8TX36016,"POWELL, JONATHAN A",Powell,DEM,TX,36,C,C00638825,JON POWELL FOR CONGRESS,91997.01,2648.1,NA,NA,NA,NA,7200.79,12592.5,NA,28651.17,286.35,NA,NA,NA,NA,NA
1362,H8TX36024,"STEELE, DAYNA MS.",Steele,DEM,TX,36,C,C00639419,DAYNA STEELE CAMPAIGN,1110613.81,64452.12,3500,22700,9431.69,457017.34,3314.28,13300,35073.72,193.56,10320,17693,3200,NA,4183.08,NA
1363,H8UT01117,"WEILAND, KUT FREDERICK",Weiland,DEM,UT,1,C,C00669341,COMMITTEE TO ELECT KURT WEILAND,13630.75,NA,NA,NA,NA,NA,NA,6800,NA,NA,NA,NA,NA,NA,6600,NA
1364,H8UT01125,"DAVIS, ADAM",Davis,GRE,UT,1,C,C00670455,DAVIS FOR UTAH,810.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA
1365,H8UT01133,"ELIASON, ERIC R",Eliason,UNI,UT,1,C,C00670059,ERIC ELIASON FOR CONGRESS,248561.2,11418.5,NA,NA,NA,NA,NA,5250.2,NA,18354.8,NA,NA,NA,NA,10,5709.25
1366,H8UT01158,"CASTILLO, LEE MR",Castillo,DEM,UT,1,C,C00671982,J LEE CASTILLO FOR CONGRESS,21699.61,862,NA,NA,581.49,NA,NA,NA,1289.65,NA,NA,NA,NA,NA,NA,NA
1367,H8UT02222,"SNOW, MISTY K",Snow,DEM,UT,2,C,C00636431,MISTY K SNOW FOR CONGRESS,7297.52,NA,NA,NA,NA,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1368,H8UT02248,"BURKETT, MARY",Burkett,REP,UT,2,C,C00655803,BURKETT CONGRESS 2018,9683.48,NA,NA,NA,NA,NA,NA,3000,750,218.23,NA,NA,NA,NA,342.79,NA
1369,H8UT02255,"GHORBANI, SHIREEN SARAH",Ghorbani,DEM,UT,2,C,C00656280,SHIREEN GHORBANI FOR CONGRESS,431459.98,129553.34,NA,NA,116.56,36118.15,8481.55,25835.75,8792.21,4032.79,690.09,3000,3250,63000,1160,NA
1370,H8UT02305,"GARBETT, JAN",Garbett,UNK,UT,2,C,C00669879,JAN GARBETT FOR CONGRESS,295313.86,4200,19000,NA,NA,25179.28,NA,214865.16,500,NA,NA,295,NA,NA,NA,NA
1371,H8UT03121,"KIDD, DAMIAN",Kidd,REP,UT,3,C,C00632455,DAMIAN KIDD FOR US HOUSE,26387.26,NA,NA,NA,4500,NA,NA,14263.42,NA,NA,3241.72,4094.44,NA,NA,600,NA
1372,H8UT03139,"ALLEN, KATHRY",Allen,DEM,UT,3,O,C00634543,DR KATHIE ALLEN FOR CONGRESS,938072.69,41576.58,33323.68,NA,52816.38,250439.92,25583.39,36457.5,9332.72,6692.96,8119.13,27.18,NA,29488.4,103.2,1200
1373,H8UT03162,"DAW, BRAD",Daw,REP,UT,3,C,C00640912,FRIENDS OF BRAD DAW,6767.31,NA,NA,NA,NA,NA,NA,3545.57,NA,1525.74,NA,NA,NA,NA,NA,NA
1374,H8UT03170,"DAYTON, MARGARET",Dayton,REP,UT,3,C,C00640920,MARGARET DAYTON FOR CONGRESS,59057.84,350,NA,NA,NA,NA,NA,47324.74,NA,NA,346.06,NA,NA,NA,NA,NA
1375,H8UT03188,"HENDERSON, DEIDRE",Henderson,REP,UT,3,O,C00640979,FRIENDS OF DEIDRE HENDERSON,36459.65,NA,NA,NA,NA,NA,NA,12568.68,NA,637,2292.96,NA,NA,NA,NA,NA
1376,H8UT03196,"AINGE, TANNER D",Ainge,REP,UT,3,O,C00647370,AINGE FOR CONGRESS,296232.89,NA,15250,5000,NA,NA,NA,40018.47,NA,NA,NA,NA,NA,NA,NA,NA
