"","committee_id","total","advertise","poll","research","fundraise","pay","materials","consulting","event","mail","travel","smedia","radio","television","website","newspaper"
"2418","C00670257",1171341.45,1740,64706.5,NA,78400.49,NA,NA,450206.94,2233.71,NA,8397.85,NA,NA,NA,NA,NA
"2419","C00670307",6555.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.41,NA,NA,NA,1250,NA
"2420","C00670364",141781.38,11594.08,NA,NA,25419.77,1750,NA,6000,906.25,6824.62,2714.65,374.37,3950,NA,NA,2917.51
"2421","C00670380",15776.98,600,NA,NA,NA,NA,NA,NA,2450,NA,519.27,NA,300,NA,NA,NA
"2422","C00670414",140929.54,NA,NA,NA,8750,57325.89,NA,8750,NA,176.88,NA,1100,NA,NA,5000,NA
"2423","C00670455",810.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA
"2424","C00670463",72405.58,7.4,NA,NA,NA,41772.76,NA,1500,53.4,270,1111.74,NA,NA,NA,NA,7.4
"2425","C00670471",6458.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2426","C00670489",52656.35,NA,NA,NA,5000,NA,NA,27543.35,NA,NA,NA,NA,NA,NA,2451.5,NA
"2427","C00670505",52108.49,2772.88,NA,NA,NA,NA,1626.81,34950,1312.41,NA,774.9,NA,NA,NA,NA,NA
"2428","C00670547",1654844.22,NA,NA,132002.92,NA,157877.79,NA,389313.68,NA,957.68,35690.46,NA,NA,NA,NA,NA
"2429","C00670562",47192.47,2000,NA,NA,NA,NA,2000,2700,NA,NA,NA,NA,NA,NA,2500,NA
"2430","C00670570",150260.34,2518,13000,NA,4000,NA,NA,14247.9,572.9,NA,NA,NA,NA,NA,6122,NA
"2431","C00670588",15106.4,NA,NA,NA,NA,NA,NA,NA,NA,74.7,NA,NA,NA,NA,NA,NA
"2432","C00670604",240900.68,200213.35,NA,NA,4235.45,3500,12292.2,74490.43,894.73,NA,13903.41,NA,89877.36,97257.36,NA,NA
"2433","C00670646",19492.04,NA,NA,NA,386.01,NA,NA,NA,NA,10467.98,NA,NA,NA,NA,NA,NA
"2434","C00670679",646056.97,4129.86,NA,44672.33,NA,72344.1,NA,154012.65,9638.36,64215.56,3378.36,NA,NA,NA,4250,NA
"2435","C00670703",104398.09,12259.15,NA,NA,NA,27907.92,NA,13573,NA,200,NA,NA,500,NA,6250,1106.5
"2436","C00670737",166226.4,15247.4,NA,NA,NA,NA,NA,62137.09,3693.08,18710.05,3776.85,NA,NA,NA,417.3,NA
"2437","C00670760",23379.98,1280,NA,NA,NA,NA,NA,NA,1968.84,13.4,NA,NA,NA,NA,4792.26,250
"2438","C00670786",136329.05,5952.8,NA,NA,18775.14,NA,NA,39578.92,32735.84,NA,39536.69,NA,NA,NA,NA,NA
"2439","C00670810",9260.52,1728.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1728.2,NA,NA,NA
"2440","C00670828",41902.86,274.4,NA,NA,14381.73,NA,NA,NA,788.63,NA,2000,NA,274.4,NA,NA,NA
"2441","C00670836",26345.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2442","C00670844",1286377.38,719508.06,46333.33,12800,28712.97,131975.15,NA,76359.74,8435,4094.7,10572.63,NA,NA,NA,NA,NA
"2443","C00670851",3503.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2444","C00670877",19799.65,1272.76,NA,NA,NA,NA,NA,NA,520.6,70,NA,NA,636.38,NA,NA,NA
"2445","C00670885",128003.29,NA,NA,NA,10966.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2446","C00670893",12614.16,NA,NA,NA,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2447","C00670927",28964.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2448","C00670935",575658.46,1377,3000,NA,14000,42125.88,NA,29500,NA,69556.99,NA,2000,1377,NA,9905.75,NA
"2449","C00670943",2310.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.68,NA,NA,NA,NA,NA
"2450","C00670950",65110.2,915.24,NA,NA,8826.67,NA,NA,11500,NA,NA,NA,3404.44,NA,NA,101.76,NA
"2451","C00670968",11344.77,NA,NA,NA,207.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2452","C00670976",179701.01,188668.46,NA,NA,NA,NA,NA,24000,2725.85,NA,2225.85,NA,5813.4,73753.8,1500,NA
"2453","C00670984",13129.92,357.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3200,NA
"2454","C00670992",105733.22,NA,NA,3500,7959.22,NA,NA,45306.51,9199.74,574.7,NA,NA,NA,NA,1771.9,NA
"2455","C00671016",18581.54,5866.75,NA,NA,NA,NA,NA,NA,366.33,NA,NA,NA,NA,NA,NA,NA
"2456","C00671032",2382629.47,1783398.46,30000,27000,58200,138465.78,NA,145701.21,734.63,28320.1,17607.67,NA,NA,NA,2700,NA
"2457","C00671057",194812.57,7129.9,9000,NA,4500,45847.48,1077.08,15930.33,NA,NA,2192.39,7500,7129.9,NA,NA,NA
"2458","C00671081",64841.26,21827.15,NA,NA,4128.36,NA,NA,19670.72,229.98,104.72,1497.68,NA,5555,NA,NA,NA
"2459","C00671107",305200.45,8200,22825,2645,NA,21365,NA,5694.77,240,302.4,NA,NA,NA,8200,1000,NA
"2460","C00671123",10778.46,NA,NA,NA,NA,NA,1904.99,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2461","C00671131",9632.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.44,NA
"2462","C00671149",16514.14,1072.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.44,NA
"2463","C00671156",2367158.33,2796669.9,73306.4,1000,94965.99,212456.93,NA,110755.25,54837.6,72261.18,18700.14,NA,1238485,1244087,7168,39.96
"2464","C00671172",1521.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.44,NA
"2465","C00671198",27794.92,NA,NA,NA,NA,NA,NA,8675,NA,4450.78,NA,NA,NA,NA,NA,NA
"2466","C00671206",248070.56,7132.54,NA,NA,NA,NA,NA,73928.51,NA,52.7,6002.99,NA,NA,NA,NA,NA
"2467","C00671255",6752.92,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA
"2468","C00671263",41836.64,13396.05,NA,NA,500,NA,NA,1029,NA,NA,NA,6488.98,8507.92,NA,NA,NA
"2469","C00671339",12391.88,1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,NA,NA,500,NA
"2470","C00671347",47242.15,NA,NA,NA,NA,NA,NA,26000,NA,18.39,2775.94,NA,NA,NA,NA,NA
"2471","C00671362",14759.69,NA,NA,NA,NA,NA,NA,8500,NA,NA,NA,NA,NA,NA,448,NA
"2472","C00671370",76663.26,36234.89,NA,NA,NA,NA,NA,12102.98,NA,1453.72,NA,9581.61,4626,7600,2379.13,NA
"2473","C00671404",306664.87,NA,NA,NA,NA,NA,NA,28238.8,NA,1850,NA,1800,NA,NA,2800,NA
"2474","C00671412",239117.53,19811.5,4000,843.5,2709.68,66273.61,NA,16905.02,620,64968.05,2368.47,NA,NA,NA,NA,NA
"2475","C00671420",3978.62,2978.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2978.62
"2476","C00671446",108785.8,2550,NA,NA,1266.88,2910,4720.02,14521.56,6224.85,198.4,262,NA,NA,700,4256.71,NA
"2477","C00671495",246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2478","C00671511",61968.3,NA,NA,NA,3000,NA,NA,42890.68,300,NA,NA,NA,NA,NA,NA,NA
"2479","C00671537",604875,62775.8,19250,15000,3059.72,NA,NA,56781.2,8726.17,94311.7,NA,NA,NA,NA,11997.19,NA
"2480","C00671545",10241.99,240.55,NA,NA,NA,NA,NA,NA,NA,1500,NA,NA,NA,NA,NA,240.55
"2481","C00671586",200,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2482","C00671636",1887.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2483","C00671644",1969.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2484","C00671701",27346.63,6473.78,NA,NA,397.12,NA,NA,NA,250,852.33,51.8,354.32,4520,NA,NA,1008.78
"2485","C00671784",55976.88,3500,NA,NA,NA,NA,NA,NA,NA,13902,NA,NA,NA,NA,NA,3500
"2486","C00671842",60531.07,NA,NA,NA,NA,NA,NA,NA,1975.33,NA,NA,564.38,NA,NA,3900,NA
"2487","C00671859",2097963.47,362177.04,50400,28450,125908.48,1250,NA,255390.51,29126.38,142544.92,3373.82,17000,174695,182282.04,36204.12,NA
"2488","C00671867",64606,6024,NA,NA,NA,21300,NA,NA,NA,NA,NA,NA,4052,NA,NA,NA
"2489","C00671875",43704.96,498.53,NA,200,1574.38,NA,NA,15695.03,474.46,NA,1898.39,510,NA,NA,782.6,NA
"2490","C00671891",693511.76,158410.52,24300,10068.98,82232.28,NA,NA,105045,14954.34,415146.47,4014.59,NA,NA,NA,2919.14,NA
"2491","C00671982",21699.61,862,NA,NA,581.49,NA,NA,NA,1289.65,NA,NA,NA,NA,NA,NA,NA
"2492","C00671990",2127.14,NA,NA,NA,NA,NA,1681.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2493","C00672030",3480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2494","C00672048",29602.21,3041.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,NA,4163.46,NA
"2495","C00672055",11053.17,NA,NA,NA,NA,NA,541.99,NA,61.03,NA,NA,NA,NA,NA,2043,NA
"2496","C00672071",3091.2,NA,NA,NA,NA,NA,281,NA,NA,NA,NA,NA,NA,NA,299,NA
"2497","C00672113",25618.9,3000,NA,NA,NA,NA,NA,1566.08,3,NA,4438.08,500,3000,NA,NA,NA
"2498","C00672139",237.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2499","C00672154",20005.69,409,NA,NA,NA,NA,NA,NA,NA,NA,53.61,NA,NA,NA,1350,409
"2500","C00672162",69059.99,17405.34,NA,NA,3416.75,NA,1742.66,1000,3684.41,3000,2500,NA,800,NA,NA,NA
"2501","C00672170",60876.49,11310.97,NA,NA,NA,NA,NA,NA,2050.9,NA,5895.67,NA,NA,NA,NA,NA
"2502","C00672212",65560.19,13077.23,NA,NA,NA,NA,NA,18008.3,482.06,7429.78,NA,NA,NA,NA,NA,NA
"2503","C00672246",109913.89,2235,NA,NA,1413.04,NA,NA,3390,3000,28277.56,NA,NA,NA,NA,NA,NA
"2504","C00672279",1375.72,NA,NA,NA,NA,NA,NA,NA,NA,4.12,NA,NA,NA,NA,6.18,NA
"2505","C00672295",2633448.81,1485300.97,147180,15200,2480,193861.97,NA,449418.5,9917.82,7308,14665.06,4328.97,NA,NA,168,NA
"2506","C00672311",4679739.96,624208.45,173738.42,89101.48,113837.11,534461.09,NA,615065.96,30833.11,39874.22,47991.55,NA,NA,575128.94,NA,NA
"2507","C00672345",423834.08,339.64,NA,NA,458.89,256794.27,NA,52910.01,1383.19,260.94,NA,NA,NA,NA,10477.23,NA
"2508","C00672352",19882.15,NA,NA,NA,NA,NA,20,NA,270,550,NA,NA,NA,NA,NA,NA
"2509","C00672360",71397.63,4475,NA,NA,4248.5,NA,NA,5000,500,NA,4419.09,NA,750,NA,91.32,1575
"2510","C00672436",31065.38,NA,NA,NA,2550,NA,NA,2550,NA,NA,NA,NA,NA,NA,NA,NA
"2511","C00672444",171.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.79,NA
"2512","C00672451",59874.84,24032,NA,NA,250,NA,NA,NA,3000.88,628.16,1736.32,7133.8,2912,11347.5,630,NA
"2513","C00672493",1533.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2514","C00672568",55475.53,8166.69,NA,NA,NA,NA,37.81,300,2400,28.7,3075.21,NA,NA,76.33,177.62,NA
"2515","C00672634",1057258.42,146222.22,NA,NA,NA,NA,2706,5060,NA,119191.88,NA,NA,6200,9440,5122,NA
"2516","C00672642",11033.68,NA,NA,NA,NA,NA,NA,NA,346.83,NA,NA,NA,NA,NA,NA,NA
"2517","C00672675",445619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2518","C00672766",9582.72,NA,NA,NA,NA,NA,NA,NA,NA,279.45,NA,NA,NA,NA,1060,NA
"2519","C00672774",17332.6,NA,NA,NA,14600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2520","C00672808",15202.55,5077.24,NA,NA,NA,NA,1354.62,NA,NA,13.65,NA,144,NA,NA,30,NA
"2521","C00672824",110874.86,3936.36,NA,NA,NA,NA,NA,500,450,20592.08,NA,NA,NA,NA,NA,NA
"2522","C00672873",194161.9,26775,NA,NA,NA,NA,NA,NA,NA,5210,NA,23202.07,24775,NA,2500,NA
"2523","C00672899",398944.53,2152,NA,NA,NA,NA,NA,29257.41,1442.34,102823.12,NA,NA,2152,NA,NA,NA
"2524","C00672907",72875.17,58.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2525","C00672923",11846.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2526","C00672931",433985.14,50370.31,NA,NA,NA,99575.6,2014.07,12000,20302.94,20336.5,NA,NA,10955.59,38915,NA,300
"2527","C00672949",212641.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2528","C00672956",267231.79,NA,1100,NA,31692,NA,NA,153424.03,1000,NA,13970.05,NA,NA,NA,NA,NA
"2529","C00672972",15790.12,NA,NA,NA,15290.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2530","C00672980",26066.23,NA,NA,NA,NA,NA,NA,NA,213.2,NA,NA,NA,NA,NA,1571.64,NA
"2531","C00673004",15669.22,1968.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968.75,NA,NA,NA
"2532","C00673012",3060.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.45,NA,NA,334.8,NA
"2533","C00673020",88230.37,33543.98,NA,NA,3591.52,22450,NA,9537.15,1816.83,912,NA,1000,4736.5,12463.75,NA,NA
"2534","C00673038",6054.73,582.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2535","C00673079",3847.58,NA,NA,NA,NA,NA,1186.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2536","C00673111",67329.29,1776.75,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,465,NA,NA,987.75
"2537","C00673129",27019.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2538","C00673145",76591.69,NA,NA,NA,325,NA,NA,NA,250,315,NA,NA,NA,NA,NA,NA
"2539","C00673194",4440.34,0.58,NA,NA,NA,NA,NA,NA,NA,16.45,NA,NA,NA,NA,NA,NA
