,candidate_id,candidate_name,candidate,party,state,district,incumbent_challenge,committee_id,committee_name,total,advertise,poll,research,fundraise,pay,materials,consulting,event,mail,travel,smedia,radio,television,website,newspaper
125,H8AZ08208,SAWDY,Sawdy,REP,AZ,8,O,C00666867,SAWDY FOR ARIZONA,280.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.74,NA
126,H8AZ08232,MUSSELWHITE,Musselwhite,DEM,AZ,8,C,C00673194,BOB MUSSELWHITE FOR CONGRESS,4440.34,0.58,NA,NA,NA,NA,NA,NA,NA,16.45,NA,NA,NA,NA,NA,NA
127,H8AZ08257,DOWLING,Dowling,REP,AZ,8,C,C00679993,DOWLING FOR CONGRESS,15668.58,904.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904.5,NA,NA,NA
128,H8AZ09016,BARONESS VON BEHR,Baroness Von Behr,REP,AZ,9,O,C00634337,IRINA BARONESS VON BEHR FOR US CONGRESS,19629.75,NA,NA,NA,445,NA,NA,7500,220,NA,NA,NA,NA,NA,1960,NA
129,H8AZ09024,FERRARA,Ferrara,REP,AZ,9,O,C00640268,STEVE FERRARA FOR CONGRESS,1624888.15,45031.95,NA,8000,124353.63,3500,NA,345342.06,15672.87,107.5,14883,14000,NA,NA,319.06,NA
130,H8AZ09032,LEIBSOHN,Leibsohn,REP,AZ,9,O,C00656603,SETH LEIBSOHN FOR CONGRESS,138824.2,NA,NA,NA,7500,NA,NA,81811.88,NA,NA,NA,NA,NA,NA,3500,NA
131,H8AZ09040,STANTON,Stanton,DEM,AZ,9,I,C00657304,STANTON FOR CONGRESS,2467395.08,16393.93,52641.41,55741.44,47091.25,217116.23,NA,112621.38,14747.42,4225.51,38506.2,NA,NA,NA,106.28,NA
132,H8AZ09057,MENOR,Menor,DEM,AZ,5,O,C00657403,COMMITTEE TO ELECT SCOTT MENOR,7663.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000,NA
133,H8AZ09065,ARAUJO,Araujo,DEM,AZ,9,O,C00676015,HECTOR FOR ARIZONA,2664.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,H8CA01190,HOLCOMBE,Holcombe,DEM,CA,1,C,C00639799,JESSICA HOLCOMBE FOR CONGRESS,314805.42,200,19900,23091.63,202.9,NA,NA,52323.13,542.84,13722.8,1423.19,NA,NA,NA,1103.2,NA
135,H8CA01208,WALTERS,Walters,DEM,CA,1,C,C00639732,MARTY WALTERS FOR CONGRESS,82932.7,6421.4,NA,NA,NA,NA,NA,NA,2838.3,12279.67,NA,NA,NA,NA,192,NA
136,H8CA01216,STORMENT,Storment,DEM,CA,1,C,C00647032,BRANDON STORMENT FOR CONGRESS,1390.49,NA,NA,NA,NA,NA,NA,NA,NA,1003.29,NA,NA,NA,NA,NA,NA
137,H8CA01224,DUNCAN,Duncan,DEM,CA,1,C,C00635961,DENNIS DUNCAN FOR CONGRESS,818.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,H8CA01257,DENNEY,Denney,DEM,CA,1,C,C00664409,AUDREY DENNEY FOR CONGRESS,1133411.5,335547.46,42933.81,42933.81,19716.7,NA,1602.14,140744.51,11190.77,136241.76,6336.95,5500,NA,NA,216,NA
139,H8CA04186,WILCOX,Wilcox,DEM,CA,4,C,C00639906,ROCHELLE WILCOX FOR CONGRESS,23048.14,NA,NA,NA,NA,NA,NA,3300,NA,35,2794.34,NA,NA,NA,2808.12,NA
140,H8CA04194,BATESON,Bateson,DEM,CA,4,C,C00639211,BATESON FOR CONGRESS,810813.11,93232.32,23795.5,NA,3184.76,167890.21,NA,81282.96,3030.63,219247.48,11248.01,NA,NA,NA,NA,NA
141,H8CA04202,CALDERON,Calderon,DEM,CA,4,C,C00640755,ROZA CALDERON FOR CONGRESS 2018,31431.33,699.3,NA,NA,4000,8599.04,2025.03,5612,716.71,465.48,4064.06,57,NA,NA,179.88,NA
142,H8CA04210,MORSE,Morse,DEM,CA,4,C,C00650408,JESSICA MORSE FOR CONGRESS,3705181.89,2263536.05,106641.43,NA,38447.27,457176.25,NA,184366.88,8594.6,268496.67,7274.39,NA,NA,2189373.98,529.88,NA
143,H8CA04236,WHITE,White,REP,CA,4,C,C00666693,VOTE MITCHELL WHITE,9951.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,H8CA07056,GRANT,Grant,REP,CA,7,C,C00649400,ANDREW GRANT FOR CONGRESS,572896.3,58574.12,2600,300,123936.45,14981.63,NA,176812.96,10532.67,92361.54,16743.68,NA,NA,NA,3818,NA
145,H8CA07064,WESTMORELAND,Westmoreland,DEM,CA,7,C,C00653097,BRAD WESTMORELAND FOR CONGRESS,2523.75,161.58,NA,NA,NA,NA,NA,NA,NA,1828.9,NA,NA,NA,NA,14.58,NA
146,H8CA07072,BARASH,Barash,REP,CA,7,C,C00655191,YONA BARASH FOR CONGRESS,321673.2,25498.65,NA,NA,44285.1,NA,NA,79930.22,7338.12,10285.54,7506.24,NA,10175,NA,NA,NA
147,H8CA08112,DOYLE,Doyle,DEM,CA,8,C,C00657122,MARGE DOYLE FOR CONGRESS,419687.95,364,NA,9000,1641.97,NA,224.65,81000,479.97,167057.74,4513.63,NA,NA,NA,2200,364
148,H8CA08120,DONNELLY,Donnelly,REP,CA,8,C,C00658021,TIM DONNELLY FOR CONGRESS,282979.37,16252.25,2500,NA,975,NA,NA,8688,30790.79,6183.94,8703.25,3981,4000,NA,450,NA
149,H8CA09144,LIVENGOOD,Livengood,REP,CA,9,C,C00660852,MARLA LIVENGOOD FOC CONGRESS,106131.44,NA,NA,NA,NA,NA,1318.06,15184,2235.47,417.85,418.78,NA,NA,NA,3000,NA
150,H8CA10100,BEDOLLA,Bedolla,DEM,CA,10,C,C00638569,MATEO M. BEDOLLA FOR CONGRESS,226.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,H8CA10118,NYGARD,Nygard,DEM,CA,10,C,C00638783,DOTTY NYGARD FOR CONGRESS,70821.98,NA,NA,1000,750,NA,NA,32600,NA,NA,531.97,NA,NA,NA,44,NA
152,H8CA10126,HARDER,Harder,DEM,CA,10,I,C00639146,JOSH HARDER FOR CONGRESS,8422932.09,5507147.17,214619.9,28209.39,21377.29,474807.67,NA,171469.51,6501.03,307089.95,17980.17,12165,NA,NA,NA,NA
153,H8CA10134,BATTISTA,Battista,DEM,CA,10,C,C00641092,LISA BATTISTA FOR CONGRESS,1127.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,H8CA10159,VAUGHN,Vaughn,DEM,CA,10,C,C00648592,SETH VAUGHN FOR CONGRESS,883.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,NA
155,H8CA10167,COX,Cox,DEM,CA,21,I,C00648956,TJ COX FOR CONGRESS,2932086.17,11267.73,NA,25572,44064.74,385607.81,NA,48767.06,2855.9,3460.81,48910.68,NA,NA,NA,6000,NA
156,H8CA10175,MADUENO,Madueno,DEM,CA,10,C,C00653576,VIRGINIA FOR CONGRESS,375749.23,NA,5000,29999,NA,37002.19,3141.82,229953.26,25301.12,NA,12876.62,NA,NA,NA,1500,NA
157,H8CA10183,ZWAHLEN,Zwahlen,DEM,CA,10,C,C00653840,SUE ZWAHLEN FOR CONGRESS,625687.42,613.39,NA,NA,1389.02,12387.24,NA,86500,1531.85,357126.46,4038.07,NA,NA,NA,6405,NA
158,H8CA10209,HOWZE,Howze,REP,CA,10,C,C00681544,TED HOWZE FOR CONGRESS 2020,1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,H8CA11090,LYTTON,Lytton,DEM,CA,11,C,C00662437,COMMITTEE TO ELECT DENNIS LYTTON,20092.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,H8CA12239,JAFFE,Jaffe,DEM,CA,12,C,C00638775,THE COMMITTEE TO ELECT STEPHEN R. JAFFE,118348.74,506.96,NA,NA,5946.6,NA,NA,39174.86,3983.16,NA,2725.44,NA,NA,NA,NA,NA
161,H8CA12254,KHOJASTEH,Khojasteh,DEM,CA,12,C,C00658534,KHOJASTEH FOR A CHANGED CONGRESS,50227.23,NA,NA,NA,NA,1907.42,NA,NA,NA,1150,2102.33,800.4,NA,NA,120,NA
162,H8CA12262,BUTTAR,Buttar,DEM,CA,12,NA,C00670463,SHAHID BUTTAR FOR CONGRESS COMMITTEE,72405.58,7.4,NA,NA,NA,41772.76,NA,1500,53.4,270,1111.74,NA,NA,NA,NA,7.4
163,H8CA12270,REMMER,Remmer,REP,CA,12,C,C00672980,REMMER FOR CONGRESS,26066.23,NA,NA,NA,NA,NA,NA,NA,213.2,NA,NA,NA,NA,NA,1571.64,NA
164,H8CA15117,PETERS,Peters,REP,CA,15,C,C00671370,RUDY PETERS FOR CONGRESS,76663.26,36234.89,NA,NA,NA,NA,NA,12102.98,NA,1453.72,NA,9581.61,4626,7600,2379.13,NA
165,H8CA17097,TRAN,Tran,DEM,CA,17,C,C00640607,KHANH TRAN FOR CONGRESS DISTRICT 17,7208.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,H8CA19051,AGUILERA,Aguilera,REP,CA,19,C,C00683532,JUSTIN AGUILERA FOR CONGRESS,28317.67,16120.39,NA,NA,NA,NA,NA,NA,3034.28,NA,NA,NA,6702,NA,3034.28,NA
167,H8CA22139,JANZ,Janz,DEM,CA,22,C,C00638510,ANDREW JANZ FOR CONGRESS,9154086.77,4698749.18,179960.07,25471.25,109207.05,393292.51,NA,312322.73,32844.57,1861392.8,28029.66,NA,NA,NA,NA,NA
168,H8CA22147,FRANCO,Franco,DEM,CA,22,C,C00649095,FRANCO FOR CONGRESS,63939.31,129.38,NA,NA,946.44,26680.23,NA,946.44,NA,NA,203.5,NA,NA,NA,6728.94,NA
169,H8CA22154,BLIATOUT,Bliatout,DEM,CA,22,C,C00649533,BOBBY FOR CONGRESS,446045.58,21719.26,NA,NA,1250,NA,NA,54951.43,396.15,7399.33,101.25,NA,NA,NA,7500,NA
170,H8CA23095,OWEN,Owen,DEM,CA,23,C,C00636357,ROBERT OWEN FOR CONGRESS,18732.95,775.43,NA,NA,NA,NA,NA,NA,NA,NA,275.33,NA,NA,NA,NA,NA
171,H8CA23103,MATTA,Matta,DEM,CA,23,C,C00653592,TATIANA MATTA FOR CONGRESS,104890.75,4500,NA,NA,NA,NA,1946.98,44150,250,2780.88,9188.47,NA,NA,NA,382.1,NA
172,H8CA23111,WILSON,Wilson,DEM,CA,23,C,C00657114,KURTIS WILSON FOR CONGRESS 2018,10993.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,H8CA23129,BARRO,Barro,DEM,CA,23,C,C00670760,MARY HELEN BARRO FOR REPRESENTATIVE,23379.98,1280,NA,NA,NA,NA,NA,NA,1968.84,13.4,NA,NA,NA,NA,4792.26,250
174,H8CA24150,WOODY,Woody,REP,CA,24,C,C00638080,MICHAEL ERIN WOODY FOR CONGRESS,154913.06,74368.95,NA,NA,NA,NA,NA,NA,NA,6.7,NA,NA,13442,22223,1640,NA
175,H8CA25074,HILL,Hill,DEM,CA,25,I,C00634212,KATIE HILL FOR CONGRESS,8590030.78,8313261.39,127300,28592,98941.1,395610.68,1430.22,335059.69,38069.69,78365.51,8773.82,5585.25,2419203.39,5302311.09,1345.1,NA
176,H8CA25082,PHOENIX,Phoenix,DEM,CA,25,C,C00637827,JESS PHOENIX FOR CONGRESS,602101.44,3503.21,NA,NA,7698.23,262398.69,15090.75,115256.68,10587.42,2418.75,7948.49,NA,NA,NA,1000,NA
177,H8CA25108,GREENAWAY,Greenaway,DEM,CA,25,C,C00656355,COMMITTEE TO ELECT DIEDRA GREENAWAY FOR CONGRESS 2018,4237.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,H8CA25116,MCVARISH,Mcvarish,DEM,CA,25,C,C00659433,SCOTT MCVARISH FOR CONGRESS,39395.6,NA,NA,NA,3837.79,NA,NA,9837.79,NA,NA,NA,NA,NA,NA,8250,NA
179,H8CA25124,MASTERMAN-SMITH,Masterman-Smith,DEM,CA,25,C,C00666289,"MASTERMAN-SMITH, MIKE",3321.85,NA,NA,NA,NA,NA,NA,1500,162.14,NA,41.13,NA,NA,NA,NA,NA
180,H8CA26106,SKELTON,Skelton,REP,CA,26,C,C00636514,SHANE SKELTON FOR CONGRESS,60338.89,100.26,NA,NA,NA,NA,NA,NA,57,9.8,NA,100.26,NA,NA,5614.4,NA
181,H8CA26114,SABATO,Sabato,REP,CA,26,C,C00639690,ANTONIO SABATO JR FOR CONGRESS,381955.61,9000,NA,NA,23738.45,NA,NA,132516.41,7588.68,2152.91,29897.4,NA,NA,NA,NA,NA
182,H8CA26122,BURUM,Burum,REP,CA,26,C,C00653949,JEFFREY BURUM FOR CONGRESS,30099.59,11263.91,NA,NA,NA,NA,NA,NA,1837.13,NA,50.75,NA,1040,NA,3931.84,NA
183,H8CA26130,NELSON,Nelson,DEM,CA,26,C,C00655282,JOHN NELSON FOR CONGRESS,12549.84,NA,NA,NA,NA,10090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,H8CA27112,WITT,Witt,DEM,CA,27,C,C00654335,BRYAN WITT FOR CONGRESS,9900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,H8CA27120,CARDENAS,Cardenas,REP,CA,27,C,C00668020,CARDENAS FOR CONGRESS,1438.61,NA,NA,NA,NA,NA,NA,NA,202.56,NA,NA,538.9,NA,NA,NA,NA
186,H8CA28185,NALBANDIAN,Nalbandian,REP,CA,28,C,C00651547,JOHNNY FOR CONGRESS,35729.6,1005.59,NA,NA,NA,NA,53.77,NA,2440.81,NA,553.42,500,NA,NA,NA,NA
187,H8CA30066,PELZER,Pelzer,DEM,CA,30,C,C00648527,PELZER FOR CONGRESS,76435.16,5324.17,NA,NA,NA,NA,NA,22576.48,4492.13,23047.2,759.14,NA,NA,NA,NA,NA
188,H8CA32070,QUINTERO,Quintero,DEM,CA,32,C,C00632885,ANDRE QUINTERO FOR CONGRESS,60281.53,NA,NA,NA,26865.72,NA,NA,3000,NA,NA,2400.53,NA,NA,NA,NA,NA
189,H8CA32088,SCOTT,Scott,REP,CA,32,C,C00682179,JOSHUA SCOTT FOR CONGRESS,4930.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,H8CA34191,MENDOZA,Mendoza,DEM,CA,34,C,C00630913,SANDRA MENDOZA FOR CONGRESS,18464.99,239.17,NA,NA,NA,NA,NA,NA,NA,7868.53,NA,NA,NA,NA,NA,NA
191,H8CA34274,DE LA FUENTE,De La Fuente,DEM,CA,34,C,C00632471,RICARDO4CONGRESS,174196.82,129237.64,NA,NA,NA,NA,NA,NA,NA,2035.5,8225,NA,NA,NA,NA,NA
192,H8CA34282,VAN HOUTEN,Van Houten,DEM,CA,34,C,C00633024,TRACY VAN HOUTEN FOR CONGRESS,122414.12,5000,NA,NA,NA,NA,NA,NA,NA,55629.42,NA,NA,NA,NA,NA,NA
193,H8CA35115,VALIENTE,Valiente,REP,CA,35,C,C00659243,CHRISTIAN L VALIENTE COMMITTEE TO ELECT FOR CONGRESS,7376.71,NA,NA,NA,NA,NA,78.13,NA,NA,NA,NA,2970,NA,NA,NA,NA
194,H8CA36162,BALL,Ball,REP,CA,36,C,C00657395,DAN BALL FOR CONGRESS,21525.48,NA,NA,NA,2500,NA,NA,6600,NA,NA,NA,NA,NA,NA,NA,NA
195,H8CA36170,PELZER,Pelzer,REP,CA,36,C,C00657676,KIMBERLIN BROWN PELZER FOR CONGRESS,851066.92,257935.92,NA,NA,149055.37,34923.84,NA,248661.04,8727.65,7024.91,5738.05,NA,NA,256138.92,NA,1297
196,H8CA36188,WOLKOWICZ,Wolkowicz,REP,CA,36,C,C00659821,WOLKOWICZ FOR CONGRESS,20239.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1591.27,NA,NA,NA,NA,NA
197,H8CA36204,HASSETT,Hassett,REP,CA,36,C,C00661363,DOUG HASSETT FOR CONGRESS 2018,10553.38,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,59,NA
198,H8CA37293,BASSILIAN,Bassilian,REP,CA,37,C,C00652222,BASSILIAN FOR CONGRESS,8438.08,NA,NA,NA,NA,NA,NA,NA,NA,470.46,NA,NA,NA,NA,NA,NA
199,H8CA39133,JANOWICZ,Janowicz,DEM,CA,39,O,C00638478,FRIENDS OF PHIL JANOWICZ,414829.46,960,21650,5460.85,79606.67,NA,NA,169775.17,1341.7,4056.05,5416.02,600,NA,NA,842.2,NA
200,H8CA39158,TRAN,Tran,DEM,CA,39,O,C00647081,DR TRAN FOR CONGRESS,1406788.37,390517.78,NA,32752.8,72269.71,37667.71,NA,388173.17,566.71,130079.84,1693.53,NA,8620,129217.64,3250,25126.4
201,H8CA39166,JAMMAL,Jammal,DEM,CA,39,O,C00650523,SAM JAMMAL FOR CONGRESS,606945.23,2864.86,13000,NA,55181.24,131037.84,NA,101745.44,1828.64,170438.21,7971.34,NA,NA,NA,NA,NA
202,H8CA39174,CISNEROS,Cisneros,DEM,CA,39,I,C00650648,CISNEROS FOR CONGRESS,20938999.55,6682827.53,386000,136771.95,40834,494118.18,NA,1185558.7,26216.6,1535393.16,43925.75,NA,NA,NA,NA,NA
203,H8CA39182,THORBURN,Thorburn,DEM,CA,39,O,C00652107,ANDY THORBURN FOR CONGRESS,6223864.64,39308,NA,166920.9,15904.86,531403.07,7502.09,473167.55,11867.21,20153.89,1289.2,NA,NA,NA,2500,NA
204,H8CA39208,RUSK,Rusk,DEM,CA,39,O,C00656488,TED RUSK FOR CONGRESS,2738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,H8CA39216,SAREGA,Sarega,REP,CA,39,O,C00665539,SAREGA FOR CONGRESS 2018,35797.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,H8CA39224,HUFF,Huff,REP,CA,39,O,C00665802,BOB HUFF FOR CONGRESS,779624.81,73000,NA,3400,NA,NA,5131.6,31279.93,32837.89,60905.39,348.96,NA,NA,NA,NA,NA
207,H8CA39232,NELSON,Nelson,REP,CA,39,O,C00665836,SHAWN NELSON FOR CONGRESS,702585.23,20046.59,24000,NA,52197.19,NA,NA,63469.3,16251.84,NA,247.79,250,NA,NA,1000,NA
208,H8CA39240,KIM,Kim,REP,CA,39,NA,C00665638,YOUNG KIM FOR CONGRESS,3109207.31,3001669.63,93375,NA,151499.88,342164.9,NA,282246.32,21409.58,217780.66,31430.64,NA,NA,1288727,3506,NA
209,H8CA39257,LEGGETT,Leggett,DEM,CA,39,O,C00666768,SUZI PARK LEGGETT FOR CONGRESS COMMITTEE,43151.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,H8CA39281,VARGAS,Vargas,REP,CA,39,O,C00670562,STEVEN VARGAS FOR CONGRESS,47192.47,2000,NA,NA,NA,NA,2000,2700,NA,NA,NA,NA,NA,NA,2500,NA
211,H8CA39299,LEE,Lee,DEM,CA,39,O,C00672634,HERBERT LEE MD FOR CONGRESS,1057258.42,146222.22,NA,NA,NA,NA,2706,5060,NA,119191.88,NA,NA,6200,9440,5122,NA
212,H8CA39307,LIBERATORE,Liberatore,REP,CA,39,O,C00674325,LIBERATORE FOR CONGRESS-2018,225127.3,25000,NA,NA,NA,NA,NA,99657.72,1640,NA,NA,29000,NA,NA,NA,NA
213,H8CA41170,SMITH,Smith,REP,CA,41,C,C00635854,AJA SMITH FOR CONGRESS,47943.23,NA,NA,NA,4308,NA,NA,6308,NA,6551.3,NA,NA,NA,NA,NA,NA
214,H8CA42228,PEACOCK,Peacock,DEM,CA,42,C,C00634014,JULIA PEACOCK FOR CONGRESS,154296.86,13488.23,NA,NA,400,NA,NA,2500,1425.18,510.33,2774.45,NA,NA,NA,730.65,NA
215,H8CA42244,QUINTERO,Quintero,DEM,CA,42,C,C00660803,NORMAN QUINTERO FOR US CONGRESS,132015.52,3427.5,NA,NA,NA,18120.08,NA,21923.08,2437.13,NA,NA,3781.3,NA,NA,787.47,NA
216,H8CA43127,CAMPER,Camper,REP,CA,43,C,C00649442,CAMPER FOR CONGRESS,2221.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,H8CA43135,DUTERTE,Duterte,REP,CA,43,C,C00653360,DUTERTE FOR CONGRESS,18144.56,NA,NA,NA,NA,NA,NA,4517.5,NA,NA,NA,NA,NA,NA,1000,NA
218,H8CA43143,DEMARTINI,Demartini,REP,CA,43,C,C00656173,FRANK DEMARTINI CONGRESSIONAL CAMPAIGN COMMITTEE,36458.46,2421.11,NA,NA,NA,NA,3410.37,NA,NA,1352.63,2196.08,800,NA,NA,NA,NA
219,H8CA44109,DASH,Dash,REP,CA,44,C,C00671347,DASH TO DC,47242.15,NA,NA,NA,NA,NA,NA,26000,NA,18.39,2775.94,NA,NA,NA,NA,NA
220,H8CA44117,BROWN,Brown,DEM,CA,44,C,C00672436,AJA BROWN FOR CONGRESS,31065.38,NA,NA,NA,2550,NA,NA,2550,NA,NA,NA,NA,NA,NA,NA,NA
221,H8CA45130,PORTER,Porter,DEM,CA,45,I,C00636571,KATIE PORTER FOR CONGRESS,7017546.36,8003680.01,159340.6,29712.98,113041.93,561543.05,NA,620057.77,24568.09,188109.7,22527.62,3400,3856075.24,291369.53,41269.97,NA
222,H8CA45148,MIN,Min,DEM,CA,45,C,C00636845,DAVE MIN FOR CONGRESS,1470437.52,487083.99,NA,79333.56,14500,455196.28,NA,108964.16,6373.82,13494.75,33943.14,NA,NA,209170.26,2028,NA
223,H8CA45155,HAMADANCHY,Hamadanchy,DEM,CA,45,C,C00636951,KIA FOR CONGRESS,656520.93,53090,NA,5000,50982.25,193312.57,NA,102044.32,1550,18492.63,21158.81,NA,NA,NA,NA,NA
224,H8CA45163,RYWALSKI,Rywalski,DEM,CA,45,C,C00639534,ERIC RYWALSKI FOR CONGRESS,26217.51,NA,NA,NA,167.14,NA,NA,7500.25,NA,NA,NA,NA,NA,NA,1368,NA
225,H8CA45189,FORDE,Forde,DEM,CA,45,C,C00650911,BRIAN FORDE FOR CONGRESS,1708537.97,NA,NA,92400,42463.99,369414.75,2012.78,257519.55,4170.35,129397.93,11139.67,NA,NA,NA,NA,NA
226,H8CA47060,CLIFFORD,Clifford,REP,CA,47,C,C00663013,DAVID CLIFFORD FOR CONGRESS,20249.78,796.68,NA,NA,2975.4,NA,NA,NA,NA,5457.55,NA,NA,NA,NA,NA,NA
227,H8CA47078,BRISCOE,Briscoe,REP,CA,47,C,C00671784,BRISCOE 4 CONGRESS,55976.88,3500,NA,NA,NA,NA,NA,NA,NA,13902,NA,NA,NA,NA,NA,3500
228,H8CA48035,ROUDA,Rouda,DEM,CA,48,I,C00633982,HARLEY ROUDA FOR CONGRESS,9673978.03,957439.7,29015,49369.37,174986.01,541039.09,42417.73,4854384.51,22543.17,41437.92,68517.66,8225,NA,452898.64,6096,960
229,H8CA48043,OATMAN,Oatman,DEM,CA,48,C,C00636969,OATMAN FOR CONGRESS,234151.22,6811.74,NA,NA,19607.7,NA,NA,51859.61,6784,10.9,3298.69,NA,NA,NA,6454.96,NA
230,H8CA48050,ZARKADES,Zarkades,DEM,CA,48,C,C00638585,TONYZFORCONGRESS,3405.04,210.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,H8CA48076,KEIRSTEAD,Keirstead,DEM,CA,48,C,C00647925,KEIRSTEAD FOR CONGRESS,3030134.74,NA,NA,74821.26,81464,695180.7,303735.09,389976.9,6106.84,12868.48,4289.75,NA,NA,NA,NA,NA
232,H8CA48084,SIDDIQUI,Siddiqui,DEM,CA,48,C,C00649301,OMAR IN THE HOUSE,1288754.11,NA,45452.51,NA,NA,71160,NA,NA,3000,176504.68,NA,NA,NA,NA,4500,NA
233,H8CA48092,ONUFREI,Onufrei,REP,CA,48,C,C00650705,STELIAN ONUFREI FOR CONGRESS 2018,824013.31,109896,NA,NA,22028.66,NA,NA,32500,2589.08,NA,3842.98,51322.02,NA,109896,4000,NA
234,H8CA48100,KOTICK,Kotick,DEM,CA,48,C,C00650655,MICHAEL KOTICK FOR CONGRESS,535868.64,NA,NA,NA,10689.9,70988.4,32750,158281.97,4741.25,16127.97,NA,59250,NA,NA,40750,NA
235,H8CA48142,GABBARD,Gabbard,REP,CA,48,C,C00671842,JOHN GABBARD FOR CONGRESS 2018,60531.07,NA,NA,NA,NA,NA,NA,NA,1975.33,NA,NA,564.38,NA,NA,3900,NA
236,H8CA48159,PAYNE,Payne,DEM,CA,48,C,C00661405,RACHEL PAYNE FOR CONGRESS,383562.29,16004.42,NA,50775,7692.74,52524.11,NA,64574.74,789.43,930.83,4942.51,NA,NA,NA,NA,NA
237,H8CA49058,LEVIN,Levin,DEM,CA,49,I,C00634253,MIKE LEVIN FOR CONGRESS,5658712.48,4056118.67,101500,42870.49,483474.34,292889.54,NA,881750.22,53369.66,457284.21,10923.24,8294.67,NA,1772085.11,258.28,NA
238,H8CA49066,KERR,Kerr,DEM,CA,49,O,C00650036,PAUL KERR FOR CONGRESS,8298710.17,87972.74,NA,380364.47,17020.56,390730.16,NA,458170.59,1385.86,4236.96,NA,5171.68,NA,87972.74,124004,NA
239,H8CA49074,JACOBS,Jacobs,DEM,CA,49,O,C00660837,SARA JACOBS FOR CONGRESS,3131884.87,NA,NA,257225.29,53995.84,367937.96,229480.65,542762.91,637.29,58.98,9136.14,NA,NA,NA,31425,NA
240,H8CA49082,HARKEY,Harkey,REP,CA,49,O,C00665513,DIANE HARKEY FOR CONGRESS,1937389.53,169411.25,56500,7500,187570.84,NA,NA,196352.29,36174.53,146897.62,4597.85,NA,114080,NA,NA,NA
241,H8CA49090,GASPAR,Gaspar,REP,CA,49,O,C00666842,KRISTIN GASPAR FOR CONGRESS,383597.82,92989.53,29000,20322.5,37176.48,32890.33,NA,NA,2023,NA,1084.5,NA,NA,50010,3990.53,NA
242,H8CA49108,MARYOTT,Maryott,REP,CA,49,C,C00666859,MARYOTT FOR CONGRESS,754017.33,699938.11,NA,NA,355.68,NA,NA,74039.16,10106.66,144351.62,5218.91,17166.38,190909.47,357056.26,1200,NA
243,H8CA49116,CHRISTINA,Christina,DEM,CA,49,O,C00667063,CHRISTINA PREJEAN FOR CONGRESS,37315.73,5000,NA,NA,NA,NA,NA,8500,NA,NA,NA,NA,NA,5000,NA,NA
244,H8CA49124,CHAVEZ,Chavez,REP,CA,49,O,C00667006,ROCKY CHAVEZ FOR CONGRESS,577326.49,15300,45000,NA,1906.18,NA,45250,55448.51,2126.3,168868.03,45000,NA,NA,NA,1650,NA
245,H8CA49132,SCHMITT,Schmitt,REP,CA,49,O,C00673988,MIKE SCHMITT FOR CONGRESS,7572.42,NA,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA
246,H8CA49157,NORDAL,Nordal,REP,CA,49,O,C00672055,"COMMITTEE TO ELECT CRAIG A. NORDAL FOR CONGRESS, LLC",11053.17,NA,NA,NA,NA,NA,541.99,NA,61.03,NA,NA,NA,NA,NA,2043,NA
